Year,Code,Area,Industry,Business Count
2011,E09000027,Richmond upon Thames          ,Property,410
2011,E09000028,Southwark                     ,Property,450
2011,E09000029,Sutton                        ,Property,200
2011,E09000030,Tower Hamlets                 ,Property,500
2011,E09000031,Waltham Forest                ,Property,210
2011,E09000032,Wandsworth                    ,Property,605
2011,E09000033,Westminster,Property,"4,455"
2010,E09000001,City of London                ,Property,765
2010,E09000002,Barking and Dagenham       ,Property,95
2010,E09000003,Barnet                        ,Property,"1,475"
2010,E09000004,Bexley                        ,Property,180
2010,E09000005,Brent                         ,Property,470
2010,E09000006,Bromley                       ,Property,425
2010,E09000007,Camden                     ,Property,"1,110"
2010,E09000008,Croydon                       ,Property,390
2010,E09000009,Ealing                        ,Property,475
2010,E09000010,Enfield                       ,Property,465
2010,E09000011,Greenwich                     ,Property,185
2010,E09000012,Hackney                       ,Property,755
2010,E09000013,Hammersmith and Fulham        ,Property,480
2010,E09000014,Haringey                      ,Property,390
2010,E09000015,Harrow                        ,Property,605
2010,E09000016,Havering                      ,Property,215
2010,E09000017,Hillingdon                    ,Property,370
2010,E09000018,Hounslow                      ,Property,340
2010,E09000019,Islington                     ,Property,560
2010,E09000020,Kensington and Chelsea        ,Property,870
2010,E09000021,Kingston upon Thames          ,Property,260
2010,E09000022,Lambeth                       ,Property,385
2010,E09000023,Lewisham                      ,Property,205
2010,E09000024,Merton                        ,Property,330
2010,E09000025,Newham                        ,Property,270
2010,E09000026,Redbridge                     ,Property,375
2010,E09000027,Richmond upon Thames          ,Property,420
2010,E09000028,Southwark                     ,Property,460
2010,E09000029,Sutton                        ,Property,195
2010,E09000030,Tower Hamlets                 ,Property,480
2010,E09000031,Waltham Forest                ,Property,220
2010,E09000032,Wandsworth                    ,Property,580
2010,E09000033,Westminster,Property,"4,405"
2009,E09000001,City of London                ,Property,"1,120"
2009,E09000002,Barking and Dagenham       ,Property,95
2009,E09000003,Barnet                        ,Property,"1,415"
2009,E09000004,Bexley                        ,Property,185
2009,E09000005,Brent                         ,Property,490
2009,E09000006,Bromley                       ,Property,445
2009,E09000007,Camden                     ,Property,720
2009,E09000008,Croydon                       ,Property,435
2009,E09000009,Ealing                        ,Property,480
2009,E09000010,Enfield                       ,Property,440
2009,E09000011,Greenwich                     ,Property,190
2009,E09000012,Hackney                       ,Property,730
2009,E09000013,Hammersmith and Fulham        ,Property,490
2009,E09000014,Haringey                      ,Property,395
2009,E09000015,Harrow                        ,Property,605
2009,E09000016,Havering                      ,Property,225
2009,E09000017,Hillingdon                    ,Property,380
2009,E09000018,Hounslow                      ,Property,340
2009,E09000019,Islington                     ,Property,590
2009,E09000020,Kensington and Chelsea        ,Property,885
2009,E09000021,Kingston upon Thames          ,Property,270
2009,E09000022,Lambeth                       ,Property,405
2009,E09000023,Lewisham                      ,Property,220
2009,E09000024,Merton                        ,Property,315
2009,E09000025,Newham                        ,Property,260
2009,E09000026,Redbridge                     ,Property,375
2009,E09000027,Richmond upon Thames          ,Property,410
2009,E09000028,Southwark                     ,Property,445
2009,E09000029,Sutton                        ,Property,220
2009,E09000030,Tower Hamlets                 ,Property,485
2009,E09000031,Waltham Forest                ,Property,225
2009,E09000032,Wandsworth                    ,Property,590
2009,E09000033,Westminster,Property,"4,510"
2018,E09000001,City of London,"Professional, scientific & technical","7,640"
2018,E09000002,Barking and Dagenham,"Professional, scientific & technical",795
2018,E09000003,Barnet,"Professional, scientific & technical","4,880"
2018,E09000004,Bexley,"Professional, scientific & technical","1,475"
2018,E09000005,Brent,"Professional, scientific & technical","2,575"
2018,E09000006,Bromley,"Professional, scientific & technical","3,420"
2018,E09000007,Camden,"Professional, scientific & technical","10,015"
2018,E09000008,Croydon,"Professional, scientific & technical","2,855"
2018,E09000009,Ealing,"Professional, scientific & technical","3,275"
2018,E09000010,Enfield,"Professional, scientific & technical","2,285"
2018,E09000011,Greenwich,"Professional, scientific & technical","2,135"
2018,E09000012,Hackney,"Professional, scientific & technical","5,275"
2018,E09000013,Hammersmith and Fulham,"Professional, scientific & technical","3,355"
2018,E09000014,Haringey,"Professional, scientific & technical","2,490"
2018,E09000015,Harrow,"Professional, scientific & technical","3,255"
2018,E09000016,Havering,"Professional, scientific & technical","1,385"
2018,E09000017,Hillingdon,"Professional, scientific & technical","2,130"
2018,E09000018,Hounslow,"Professional, scientific & technical","2,450"
2018,E09000019,Islington,"Professional, scientific & technical","5,420"
2018,E09000020,Kensington and Chelsea,"Professional, scientific & technical","3,510"
2018,E09000021,Kingston upon Thames,"Professional, scientific & technical","2,170"
2018,E09000022,Lambeth,"Professional, scientific & technical","3,620"
2018,E09000023,Lewisham,"Professional, scientific & technical","2,230"
2018,E09000024,Merton,"Professional, scientific & technical","2,705"
2018,E09000025,Newham,"Professional, scientific & technical","1,735"
2018,E09000026,Redbridge,"Professional, scientific & technical","2,640"
2018,E09000027,Richmond upon Thames,"Professional, scientific & technical","4,015"
2018,E09000028,Southwark,"Professional, scientific & technical","4,410"
2018,E09000029,Sutton,"Professional, scientific & technical","1,545"
2018,E09000030,Tower Hamlets,"Professional, scientific & technical","4,245"
2018,E09000031,Waltham Forest,"Professional, scientific & technical","2,000"
2018,E09000032,Wandsworth,"Professional, scientific & technical","5,225"
2018,E09000033,Westminster,"Professional, scientific & technical","11,820"
2017,E09000001,City of London,"Professional, scientific & technical","8,145"
2017,E09000002,Barking and Dagenham,"Professional, scientific & technical",890
2017,E09000003,Barnet,"Professional, scientific & technical","5,015"
2017,E09000004,Bexley,"Professional, scientific & technical","1,550"
2017,E09000005,Brent,"Professional, scientific & technical","2,640"
2017,E09000006,Bromley,"Professional, scientific & technical","3,495"
2017,E09000007,Camden,"Professional, scientific & technical","10,075"
2017,E09000008,Croydon,"Professional, scientific & technical","3,040"
2017,E09000009,Ealing,"Professional, scientific & technical","3,385"
2017,E09000010,Enfield,"Professional, scientific & technical","2,335"
2017,E09000011,Greenwich,"Professional, scientific & technical","2,200"
2017,E09000012,Hackney,"Professional, scientific & technical","5,100"
2017,E09000013,Hammersmith and Fulham,"Professional, scientific & technical","3,515"
2017,E09000014,Haringey,"Professional, scientific & technical","2,520"
2017,E09000015,Harrow,"Professional, scientific & technical","3,135"
2017,E09000016,Havering,"Professional, scientific & technical","1,460"
2017,E09000017,Hillingdon,"Professional, scientific & technical","2,300"
2017,E09000018,Hounslow,"Professional, scientific & technical","2,585"
2017,E09000019,Islington,"Professional, scientific & technical","5,715"
2017,E09000020,Kensington and Chelsea,"Professional, scientific & technical","3,530"
2017,E09000021,Kingston upon Thames,"Professional, scientific & technical","2,250"
2017,E09000022,Lambeth,"Professional, scientific & technical","3,880"
2017,E09000023,Lewisham,"Professional, scientific & technical","2,275"
2017,E09000024,Merton,"Professional, scientific & technical","2,915"
2017,E09000025,Newham,"Professional, scientific & technical","2,165"
2017,E09000026,Redbridge,"Professional, scientific & technical","2,830"
2017,E09000027,Richmond upon Thames,"Professional, scientific & technical","4,105"
2017,E09000028,Southwark,"Professional, scientific & technical","4,570"
2017,E09000029,Sutton,"Professional, scientific & technical","1,575"
2017,E09000030,Tower Hamlets,"Professional, scientific & technical","4,435"
2017,E09000031,Waltham Forest,"Professional, scientific & technical","2,045"
2017,E09000032,Wandsworth,"Professional, scientific & technical","5,325"
2017,E09000033,Westminster,"Professional, scientific & technical","12,420"
2016,E09000001,City of London,"Professional, scientific & technical","7,250"
2016,E09000002,Barking and Dagenham,"Professional, scientific & technical",780
2016,E09000003,Barnet,"Professional, scientific & technical","4,795"
2016,E09000004,Bexley,"Professional, scientific & technical","1,460"
2016,E09000005,Brent,"Professional, scientific & technical","2,535"
2016,E09000006,Bromley,"Professional, scientific & technical","3,295"
2016,E09000007,Camden,"Professional, scientific & technical","9,465"
2016,E09000008,Croydon,"Professional, scientific & technical","2,860"
2016,E09000009,Ealing,"Professional, scientific & technical","3,245"
2016,E09000010,Enfield,"Professional, scientific & technical","2,230"
2016,E09000011,Greenwich,"Professional, scientific & technical","1,980"
2016,E09000012,Hackney,"Professional, scientific & technical","4,520"
2016,E09000013,Hammersmith and Fulham,"Professional, scientific & technical","3,460"
2016,E09000014,Haringey,"Professional, scientific & technical","2,395"
2016,E09000015,Harrow,"Professional, scientific & technical","3,045"
2016,E09000016,Havering,"Professional, scientific & technical","1,380"
2016,E09000017,Hillingdon,"Professional, scientific & technical","2,175"
2016,E09000018,Hounslow,"Professional, scientific & technical","2,490"
2016,E09000019,Islington,"Professional, scientific & technical","5,420"
2016,E09000020,Kensington and Chelsea,"Professional, scientific & technical","3,435"
2016,E09000021,Kingston upon Thames,"Professional, scientific & technical","2,125"
2016,E09000022,Lambeth,"Professional, scientific & technical","4,340"
2016,E09000023,Lewisham,"Professional, scientific & technical","2,075"
2016,E09000024,Merton,"Professional, scientific & technical","2,825"
2016,E09000025,Newham,"Professional, scientific & technical","1,695"
2016,E09000026,Redbridge,"Professional, scientific & technical","2,585"
2016,E09000027,Richmond upon Thames,"Professional, scientific & technical","4,005"
2016,E09000028,Southwark,"Professional, scientific & technical","4,355"
2016,E09000029,Sutton,"Professional, scientific & technical","1,500"
2016,E09000030,Tower Hamlets,"Professional, scientific & technical","4,095"
2016,E09000031,Waltham Forest,"Professional, scientific & technical","1,805"
2016,E09000032,Wandsworth,"Professional, scientific & technical","5,090"
2016,E09000033,Westminster,"Professional, scientific & technical","12,360"
2015,E09000001,City of London,"Professional, scientific & technical","6,680"
2015,E09000002,Barking and Dagenham,"Professional, scientific & technical",640
2015,E09000003,Barnet,"Professional, scientific & technical","4,495"
2015,E09000004,Bexley,"Professional, scientific & technical","1,235"
2015,E09000005,Brent,"Professional, scientific & technical","2,295"
2015,E09000006,Bromley,"Professional, scientific & technical","3,020"
2015,E09000007,Camden,"Professional, scientific & technical","8,450"
2015,E09000008,Croydon,"Professional, scientific & technical","2,560"
2015,E09000009,Ealing,"Professional, scientific & technical","2,940"
2015,E09000010,Enfield,"Professional, scientific & technical","1,945"
2015,E09000011,Greenwich,"Professional, scientific & technical","1,770"
2015,E09000012,Hackney,"Professional, scientific & technical","3,700"
2015,E09000013,Hammersmith and Fulham,"Professional, scientific & technical","3,285"
2015,E09000014,Haringey,"Professional, scientific & technical","2,150"
2015,E09000015,Harrow,"Professional, scientific & technical","2,740"
2015,E09000016,Havering,"Professional, scientific & technical","1,220"
2015,E09000017,Hillingdon,"Professional, scientific & technical","1,880"
2015,E09000018,Hounslow,"Professional, scientific & technical","2,310"
2015,E09000019,Islington,"Professional, scientific & technical","4,780"
2015,E09000020,Kensington and Chelsea,"Professional, scientific & technical","3,165"
2015,E09000021,Kingston upon Thames,"Professional, scientific & technical","1,995"
2015,E09000022,Lambeth,"Professional, scientific & technical","4,505"
2015,E09000023,Lewisham,"Professional, scientific & technical","1,855"
2015,E09000024,Merton,"Professional, scientific & technical","2,580"
2015,E09000025,Newham,"Professional, scientific & technical","1,375"
2015,E09000026,Redbridge,"Professional, scientific & technical","2,305"
2015,E09000027,Richmond upon Thames,"Professional, scientific & technical","3,840"
2015,E09000028,Southwark,"Professional, scientific & technical","3,885"
2015,E09000029,Sutton,"Professional, scientific & technical","1,360"
2015,E09000030,Tower Hamlets,"Professional, scientific & technical","3,575"
2015,E09000031,Waltham Forest,"Professional, scientific & technical","1,565"
2015,E09000032,Wandsworth,"Professional, scientific & technical","4,670"
2015,E09000033,Westminster,"Professional, scientific & technical","11,440"
2014,E09000001,City of London,"Professional, scientific & technical","6,615"
2014,E09000002,Barking and Dagenham,"Professional, scientific & technical",510
2014,E09000003,Barnet,"Professional, scientific & technical","3,980"
2014,E09000004,Bexley,"Professional, scientific & technical","1,120"
