Borough,Callout_type,Date,Number of reported incidents,Year,Month
Sutton,ACCIDENTAL OPEN LAND FIRES,01-16,9,2016,08
Sutton,ACCIDENTAL VEHICLE FIRES,01-16,0,2016,08
Sutton,ALL DELIBERATE FIRES,01-16,2,2016,08
Sutton,ALL FALSE ALARMS,01-16,79,2016,08
Sutton,ALL FIRES,01-16,27,2016,08
Sutton,ALL SPECIAL SERVICES,01-16,31,2016,08
Sutton,CARE HOME FIRES,01-16,0,2016,08
Sutton,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,08
Sutton,DELIBERATE OPEN LAND FIRES,01-16,2,2016,08
Sutton,DELIBERATE VEHICLE FIRES,01-16,0,2016,08
Sutton,FALSE ALARMS AFAS DOM,01-16,22,2016,08
Sutton,FALSE ALARMS AFAS NONDOM,01-16,38,2016,08
Sutton,FALSE ALARMS GOOD INTENT,01-16,18,2016,08
Sutton,MALICIOUS FALSE ALARMS,01-16,1,2016,08
Sutton,NONDOMFIRES NONRRO,01-16,1,2016,08
Sutton,NONDOMFIRES RRO,01-16,1,2016,08
Sutton,PRIMARY FIRES,01-16,6,2016,08
Sutton,PRIMARY FIRES IN DWELLINGS,01-16,3,2016,08
Sutton,ROAD TRAFFIC COLLISIONS,01-16,7,2016,08
Sutton,RUBBISH FIRES,01-16,9,2016,08
Sutton,SECONDARY FIRES,01-16,21,2016,08
Sutton,SHUT-IN-LIFT RELEASES,01-16,4,2016,08
Sutton,SPECIAL SERVICE ENTRY & EXIT,01-16,3,2016,08
Tower hamlets,ACCIDENTAL FIRES IN RUBBISH,01-16,38,2016,08
Tower hamlets,ACCIDENTAL OPEN LAND FIRES,01-16,7,2016,08
Tower hamlets,ACCIDENTAL VEHICLE FIRES,01-16,7,2016,08
Tower hamlets,ALL DELIBERATE FIRES,01-16,33,2016,08
Tower hamlets,ALL FALSE ALARMS,01-16,164,2016,08
Tower hamlets,ALL FIRES,01-16,116,2016,08
Tower hamlets,ALL SPECIAL SERVICES,01-16,141,2016,08
Tower hamlets,CARE HOME FIRES,01-16,1,2016,08
Tower hamlets,DELIBERATE FIRES IN RUBBISH,01-16,18,2016,08
Tower hamlets,DELIBERATE OPEN LAND FIRES,01-16,7,2016,08
Tower hamlets,DELIBERATE VEHICLE FIRES,01-16,5,2016,08
Tower hamlets,FALSE ALARMS AFAS DOM,01-16,45,2016,08
Tower hamlets,FALSE ALARMS AFAS NONDOM,01-16,61,2016,08
Tower hamlets,FALSE ALARMS GOOD INTENT,01-16,46,2016,08
Tower hamlets,MALICIOUS FALSE ALARMS,01-16,10,2016,08
Tower hamlets,NONDOMFIRES NONRRO,01-16,2,2016,08
Tower hamlets,NONDOMFIRES RRO,01-16,7,2016,08
Tower hamlets,PRIMARY FIRES,01-16,46,2016,08
Tower hamlets,PRIMARY FIRES IN DWELLINGS,01-16,20,2016,08
Tower hamlets,ROAD TRAFFIC COLLISIONS,01-16,5,2016,08
Tower hamlets,RUBBISH FIRES,01-16,56,2016,08
Tower hamlets,SECONDARY FIRES,01-16,70,2016,08
Tower hamlets,SHUT-IN-LIFT RELEASES,01-16,39,2016,08
Tower hamlets,SPECIAL SERVICE ENTRY & EXIT,01-16,24,2016,08
Waltham forest,ACCIDENTAL FIRES IN RUBBISH,01-16,34,2016,08
Waltham forest,ACCIDENTAL OPEN LAND FIRES,01-16,22,2016,08
Waltham forest,ACCIDENTAL VEHICLE FIRES,01-16,7,2016,08
Waltham forest,ALL DELIBERATE FIRES,01-16,11,2016,08
Waltham forest,ALL FALSE ALARMS,01-16,115,2016,08
Waltham forest,ALL FIRES,01-16,98,2016,08
Waltham forest,ALL SPECIAL SERVICES,01-16,72,2016,08
Waltham forest,CARE HOME FIRES,01-16,0,2016,08
Waltham forest,DELIBERATE FIRES IN RUBBISH,01-16,5,2016,08
Waltham forest,DELIBERATE OPEN LAND FIRES,01-16,6,2016,08
Waltham forest,DELIBERATE VEHICLE FIRES,01-16,5,2016,08
Waltham forest,FALSE ALARMS AFAS DOM,01-16,38,2016,08
Waltham forest,FALSE ALARMS AFAS NONDOM,01-16,39,2016,08
Waltham forest,FALSE ALARMS GOOD INTENT,01-16,29,2016,08
Waltham forest,MALICIOUS FALSE ALARMS,01-16,9,2016,08
Waltham forest,NONDOMFIRES NONRRO,01-16,1,2016,08
Waltham forest,NONDOMFIRES RRO,01-16,4,2016,08
Waltham forest,PRIMARY FIRES,01-16,32,2016,08
Waltham forest,PRIMARY FIRES IN DWELLINGS,01-16,12,2016,08
Waltham forest,ROAD TRAFFIC COLLISIONS,01-16,10,2016,08
Waltham forest,RUBBISH FIRES,01-16,39,2016,08
Waltham forest,SECONDARY FIRES,01-16,66,2016,08
Waltham forest,SHUT-IN-LIFT RELEASES,01-16,4,2016,08
Waltham forest,SPECIAL SERVICE ENTRY & EXIT,01-16,23,2016,08
Wandsworth,ACCIDENTAL FIRES IN RUBBISH,01-16,11,2016,08
Wandsworth,ACCIDENTAL OPEN LAND FIRES,01-16,7,2016,08
Wandsworth,ACCIDENTAL VEHICLE FIRES,01-16,0,2016,08
Wandsworth,ALL DELIBERATE FIRES,01-16,13,2016,08
Wandsworth,ALL FALSE ALARMS,01-16,158,2016,08
Wandsworth,ALL FIRES,01-16,64,2016,08
Wandsworth,ALL SPECIAL SERVICES,01-16,102,2016,08
Wandsworth,CARE HOME FIRES,01-16,0,2016,08
Wandsworth,DELIBERATE FIRES IN RUBBISH,01-16,4,2016,08
Wandsworth,DELIBERATE OPEN LAND FIRES,01-16,6,2016,08
Wandsworth,DELIBERATE VEHICLE FIRES,01-16,3,2016,08
Wandsworth,FALSE ALARMS AFAS DOM,01-16,52,2016,08
Wandsworth,FALSE ALARMS AFAS NONDOM,01-16,64,2016,08
Wandsworth,FALSE ALARMS GOOD INTENT,01-16,38,2016,08
Wandsworth,MALICIOUS FALSE ALARMS,01-16,4,2016,08
Wandsworth,NONDOMFIRES NONRRO,01-16,0,2016,08
Wandsworth,NONDOMFIRES RRO,01-16,8,2016,08
Wandsworth,PRIMARY FIRES,01-16,35,2016,08
Wandsworth,PRIMARY FIRES IN DWELLINGS,01-16,23,2016,08
Wandsworth,ROAD TRAFFIC COLLISIONS,01-16,6,2016,08
Wandsworth,RUBBISH FIRES,01-16,15,2016,08
Wandsworth,SECONDARY FIRES,01-16,29,2016,08
Wandsworth,SHUT-IN-LIFT RELEASES,01-16,11,2016,08
Wandsworth,SPECIAL SERVICE ENTRY & EXIT,01-16,18,2016,08
Westminster,ACCIDENTAL FIRES IN RUBBISH,01-16,48,2016,08
Westminster,ACCIDENTAL OPEN LAND FIRES,01-16,6,2016,08
Westminster,ACCIDENTAL VEHICLE FIRES,01-16,2,2016,08
Westminster,ALL DELIBERATE FIRES,01-16,3,2016,08
Westminster,ALL FALSE ALARMS,01-16,424,2016,08
Westminster,ALL FIRES,01-16,94,2016,08
Westminster,ALL SPECIAL SERVICES,01-16,181,2016,08
Westminster,CARE HOME FIRES,01-16,1,2016,08
Westminster,DELIBERATE FIRES IN RUBBISH,01-16,3,2016,08
Westminster,DELIBERATE OPEN LAND FIRES,01-16,1,2016,08
Westminster,DELIBERATE VEHICLE FIRES,01-16,0,2016,08
Westminster,FALSE ALARMS AFAS DOM,01-16,124,2016,08
Westminster,FALSE ALARMS AFAS NONDOM,01-16,249,2016,08
Westminster,FALSE ALARMS GOOD INTENT,01-16,48,2016,08
Westminster,MALICIOUS FALSE ALARMS,01-16,3,2016,08
Westminster,NONDOMFIRES NONRRO,01-16,0,2016,08
Westminster,NONDOMFIRES RRO,01-16,13,2016,08
Westminster,PRIMARY FIRES,01-16,36,2016,08
Westminster,PRIMARY FIRES IN DWELLINGS,01-16,20,2016,08
Westminster,ROAD TRAFFIC COLLISIONS,01-16,16,2016,08
Westminster,RUBBISH FIRES,01-16,51,2016,08
Westminster,SECONDARY FIRES,01-16,58,2016,08
Westminster,SHUT-IN-LIFT RELEASES,01-16,60,2016,08
Westminster,SPECIAL SERVICE ENTRY & EXIT,01-16,32,2016,08
 not geo-coded,ACCIDENTAL FIRES IN RUBBISH,01-16,0,2016,09
 not geo-coded,ACCIDENTAL OPEN LAND FIRES,01-16,0,2016,09
 not geo-coded,ACCIDENTAL VEHICLE FIRES,01-16,0,2016,09
 not geo-coded,ALL DELIBERATE FIRES,01-16,0,2016,09
 not geo-coded,ALL FALSE ALARMS,01-16,0,2016,09
 not geo-coded,ALL FIRES,01-16,0,2016,09
 not geo-coded,ALL SPECIAL SERVICES,01-16,0,2016,09
 not geo-coded,CARE HOME FIRES,01-16,0,2016,09
 not geo-coded,DELIBERATE FIRES IN RUBBISH,01-16,0,2016,09
 not geo-coded,DELIBERATE OPEN LAND FIRES,01-16,0,2016,09
 not geo-coded,DELIBERATE VEHICLE FIRES,01-16,0,2016,09
 not geo-coded,FALSE ALARMS AFAS DOM,01-16,0,2016,09
 not geo-coded,FALSE ALARMS AFAS NONDOM,01-16,0,2016,09
 not geo-coded,FALSE ALARMS GOOD INTENT,01-16,0,2016,09
 not geo-coded,MALICIOUS FALSE ALARMS,01-16,0,2016,09
 not geo-coded,NONDOMFIRES NONRRO,01-16,0,2016,09
 not geo-coded,NONDOMFIRES RRO,01-16,0,2016,09
 not geo-coded,PRIMARY FIRES,01-16,0,2016,09
 not geo-coded,PRIMARY FIRES IN DWELLINGS,01-16,0,2016,09
 not geo-coded,ROAD TRAFFIC COLLISIONS,01-16,0,2016,09
 not geo-coded,RUBBISH FIRES,01-16,0,2016,09
 not geo-coded,SECONDARY FIRES,01-16,0,2016,09
 not geo-coded,SHUT-IN-LIFT RELEASES,01-16,0,2016,09
 not geo-coded,SPECIAL SERVICE ENTRY & EXIT,01-16,0,2016,09
Barking and dagenham,ACCIDENTAL FIRES IN RUBBISH,01-16,5,2016,09
Barking and dagenham,ACCIDENTAL OPEN LAND FIRES,01-16,8,2016,09
Barking and dagenham,ACCIDENTAL VEHICLE FIRES,01-16,4,2016,09
Barking and dagenham,ALL DELIBERATE FIRES,01-16,26,2016,09
Barking and dagenham,ALL FALSE ALARMS,01-16,83,2016,09
Barking and dagenham,ALL FIRES,01-16,67,2016,09
Barking and dagenham,ALL SPECIAL SERVICES,01-16,66,2016,09
Barking and dagenham,CARE HOME FIRES,01-16,0,2016,09
Barking and dagenham,DELIBERATE FIRES IN RUBBISH,01-16,6,2016,09
Barking and dagenham,DELIBERATE OPEN LAND FIRES,01-16,14,2016,09
Barking and dagenham,DELIBERATE VEHICLE FIRES,01-16,7,2016,09
Barking and dagenham,FALSE ALARMS AFAS DOM,01-16,20,2016,09
Barking and dagenham,FALSE ALARMS AFAS NONDOM,01-16,31,2016,09
Barking and dagenham,FALSE ALARMS GOOD INTENT,01-16,30,2016,09
Barking and dagenham,MALICIOUS FALSE ALARMS,01-16,2,2016,09
Barking and dagenham,NONDOMFIRES NONRRO,01-16,2,2016,09
Barking and dagenham,NONDOMFIRES RRO,01-16,2,2016,09
Barking and dagenham,PRIMARY FIRES,01-16,32,2016,09
Barking and dagenham,PRIMARY FIRES IN DWELLINGS,01-16,18,2016,09
Barking and dagenham,ROAD TRAFFIC COLLISIONS,01-16,13,2016,09
Barking and dagenham,RUBBISH FIRES,01-16,11,2016,09
Barking and dagenham,SECONDARY FIRES,01-16,35,2016,09
Barking and dagenham,SHUT-IN-LIFT RELEASES,01-16,14,2016,09
Barking and dagenham,SPECIAL SERVICE ENTRY & EXIT,01-16,13,2016,09
Barnet,ACCIDENTAL FIRES IN RUBBISH,01-16,5,2016,09
Barnet,ACCIDENTAL OPEN LAND FIRES,01-16,8,2016,09
Barnet,ACCIDENTAL VEHICLE FIRES,01-16,2,2016,09
Barnet,ALL DELIBERATE FIRES,01-16,10,2016,09
Barnet,ALL FALSE ALARMS,01-16,157,2016,09
Barnet,ALL FIRES,01-16,49,2016,09
Barnet,ALL SPECIAL SERVICES,01-16,84,2016,09
Barnet,CARE HOME FIRES,01-16,1,2016,09
Barnet,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,09
Barnet,DELIBERATE OPEN LAND FIRES,01-16,3,2016,09
Barnet,DELIBERATE VEHICLE FIRES,01-16,0,2016,09
Barnet,FALSE ALARMS AFAS DOM,01-16,76,2016,09
Barnet,FALSE ALARMS AFAS NONDOM,01-16,53,2016,09
Barnet,FALSE ALARMS GOOD INTENT,01-16,24,2016,09
Barnet,MALICIOUS FALSE ALARMS,01-16,4,2016,09
Barnet,NONDOMFIRES NONRRO,01-16,0,2016,09
Barnet,NONDOMFIRES RRO,01-16,5,2016,09
Barnet,PRIMARY FIRES,01-16,31,2016,09
Barnet,PRIMARY FIRES IN DWELLINGS,01-16,23,2016,09
Barnet,ROAD TRAFFIC COLLISIONS,01-16,16,2016,09
Barnet,RUBBISH FIRES,01-16,7,2016,09
Barnet,SECONDARY FIRES,01-16,18,2016,09
Barnet,SHUT-IN-LIFT RELEASES,01-16,12,2016,09
Barnet,SPECIAL SERVICE ENTRY & EXIT,01-16,21,2016,09
Bexley,ACCIDENTAL FIRES IN RUBBISH,01-16,10,2016,09
Bexley,ACCIDENTAL OPEN LAND FIRES,01-16,25,2016,09
Bexley,ACCIDENTAL VEHICLE FIRES,01-16,2,2016,09
Bexley,ALL DELIBERATE FIRES,01-16,12,2016,09
Bexley,ALL FALSE ALARMS,01-16,88,2016,09
Bexley,ALL FIRES,01-16,60,2016,09
Bexley,ALL SPECIAL SERVICES,01-16,54,2016,09
Bexley,CARE HOME FIRES,01-16,0,2016,09
Bexley,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,09
Bexley,DELIBERATE OPEN LAND FIRES,01-16,7,2016,09
Bexley,DELIBERATE VEHICLE FIRES,01-16,5,2016,09
Bexley,FALSE ALARMS AFAS DOM,01-16,19,2016,09
Bexley,FALSE ALARMS AFAS NONDOM,01-16,36,2016,09
Bexley,FALSE ALARMS GOOD INTENT,01-16,29,2016,09
Bexley,MALICIOUS FALSE ALARMS,01-16,4,2016,09
Bexley,NONDOMFIRES NONRRO,01-16,0,2016,09
Bexley,NONDOMFIRES RRO,01-16,2,2016,09
Bexley,PRIMARY FIRES,01-16,15,2016,09
Bexley,PRIMARY FIRES IN DWELLINGS,01-16,4,2016,09
Bexley,ROAD TRAFFIC COLLISIONS,01-16,14,2016,09
Bexley,RUBBISH FIRES,01-16,12,2016,09
Bexley,SECONDARY FIRES,01-16,45,2016,09
Bexley,SHUT-IN-LIFT RELEASES,01-16,3,2016,09
Bexley,SPECIAL SERVICE ENTRY & EXIT,01-16,16,2016,09
Brent,ACCIDENTAL FIRES IN RUBBISH,01-16,6,2016,09
Brent,ACCIDENTAL OPEN LAND FIRES,01-16,4,2016,09
Brent,ACCIDENTAL VEHICLE FIRES,01-16,1,2016,09
Brent,ALL DELIBERATE FIRES,01-16,13,2016,09
Brent,ALL FALSE ALARMS,01-16,140,2016,09
Brent,ALL FIRES,01-16,47,2016,09
Brent,ALL SPECIAL SERVICES,01-16,76,2016,09
Brent,CARE HOME FIRES,01-16,1,2016,09
Brent,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,09
Brent,DELIBERATE OPEN LAND FIRES,01-16,9,2016,09
Brent,DELIBERATE VEHICLE FIRES,01-16,2,2016,09
Brent,FALSE ALARMS AFAS DOM,01-16,41,2016,09
Brent,FALSE ALARMS AFAS NONDOM,01-16,55,2016,09
Brent,FALSE ALARMS GOOD INTENT,01-16,43,2016,09
Brent,MALICIOUS FALSE ALARMS,01-16,1,2016,09
Brent,NONDOMFIRES NONRRO,01-16,0,2016,09
Brent,NONDOMFIRES RRO,01-16,2,2016,09
Brent,PRIMARY FIRES,01-16,25,2016,09
Brent,PRIMARY FIRES IN DWELLINGS,01-16,20,2016,09
Brent,ROAD TRAFFIC COLLISIONS,01-16,14,2016,09
Brent,RUBBISH FIRES,01-16,8,2016,09
Brent,SECONDARY FIRES,01-16,22,2016,09
Brent,SHUT-IN-LIFT RELEASES,01-16,6,2016,09
Brent,SPECIAL SERVICE ENTRY & EXIT,01-16,22,2016,09
Bromley,ACCIDENTAL FIRES IN RUBBISH,01-16,20,2016,09
Bromley,ACCIDENTAL OPEN LAND FIRES,01-16,24,2016,09
Bromley,ACCIDENTAL VEHICLE FIRES,01-16,3,2016,09
Bromley,ALL DELIBERATE FIRES,01-16,38,2016,09
Bromley,ALL FALSE ALARMS,01-16,120,2016,09
Bromley,ALL FIRES,01-16,109,2016,09
Bromley,ALL SPECIAL SERVICES,01-16,65,2016,09
Bromley,CARE HOME FIRES,01-16,0,2016,09
Bromley,DELIBERATE FIRES IN RUBBISH,01-16,10,2016,09
Bromley,DELIBERATE OPEN LAND FIRES,01-16,14,2016,09
Bromley,DELIBERATE VEHICLE FIRES,01-16,12,2016,09
Bromley,FALSE ALARMS AFAS DOM,01-16,37,2016,09
Bromley,FALSE ALARMS AFAS NONDOM,01-16,43,2016,09
Bromley,FALSE ALARMS GOOD INTENT,01-16,35,2016,09
Bromley,MALICIOUS FALSE ALARMS,01-16,5,2016,09
Bromley,NONDOMFIRES NONRRO,01-16,2,2016,09
Bromley,NONDOMFIRES RRO,01-16,6,2016,09
Bromley,PRIMARY FIRES,01-16,40,2016,09
Bromley,PRIMARY FIRES IN DWELLINGS,01-16,13,2016,09
Bromley,ROAD TRAFFIC COLLISIONS,01-16,10,2016,09
Bromley,RUBBISH FIRES,01-16,30,2016,09
Bromley,SECONDARY FIRES,01-16,69,2016,09
Bromley,SHUT-IN-LIFT RELEASES,01-16,7,2016,09
Bromley,SPECIAL SERVICE ENTRY & EXIT,01-16,15,2016,09
Camden,ACCIDENTAL FIRES IN RUBBISH,01-16,9,2016,09
Camden,ACCIDENTAL OPEN LAND FIRES,01-16,7,2016,09
Camden,ACCIDENTAL VEHICLE FIRES,01-16,3,2016,09
Camden,ALL DELIBERATE FIRES,01-16,0,2016,09
Camden,ALL FALSE ALARMS,01-16,290,2016,09
Camden,ALL FIRES,01-16,46,2016,09
Camden,ALL SPECIAL SERVICES,01-16,84,2016,09
Camden,CARE HOME FIRES,01-16,2,2016,09
Camden,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,09
Camden,DELIBERATE OPEN LAND FIRES,01-16,0,2016,09
Camden,DELIBERATE VEHICLE FIRES,01-16,0,2016,09
Camden,FALSE ALARMS AFAS DOM,01-16,80,2016,09
Camden,FALSE ALARMS AFAS NONDOM,01-16,178,2016,09
Camden,FALSE ALARMS GOOD INTENT,01-16,30,2016,09
Camden,MALICIOUS FALSE ALARMS,01-16,2,2016,09
Camden,NONDOMFIRES NONRRO,01-16,0,2016,09
Camden,NONDOMFIRES RRO,01-16,8,2016,09
Camden,PRIMARY FIRES,01-16,27,2016,09
Camden,PRIMARY FIRES IN DWELLINGS,01-16,16,2016,09
Camden,ROAD TRAFFIC COLLISIONS,01-16,7,2016,09
Camden,RUBBISH FIRES,01-16,11,2016,09
Camden,SECONDARY FIRES,01-16,19,2016,09
Camden,SHUT-IN-LIFT RELEASES,01-16,20,2016,09
Camden,SPECIAL SERVICE ENTRY & EXIT,01-16,17,2016,09
City of london,ACCIDENTAL FIRES IN RUBBISH,01-16,1,2016,09
City of london,ACCIDENTAL OPEN LAND FIRES,01-16,2,2016,09
City of london,ACCIDENTAL VEHICLE FIRES,01-16,0,2016,09
City of london,ALL DELIBERATE FIRES,01-16,0,2016,09
City of london,ALL FALSE ALARMS,01-16,97,2016,09
City of london,ALL FIRES,01-16,4,2016,09
City of london,ALL SPECIAL SERVICES,01-16,17,2016,09
City of london,CARE HOME FIRES,01-16,0,2016,09
City of london,DELIBERATE FIRES IN RUBBISH,01-16,0,2016,09
City of london,DELIBERATE OPEN LAND FIRES,01-16,0,2016,09
City of london,DELIBERATE VEHICLE FIRES,01-16,0,2016,09
City of london,FALSE ALARMS AFAS DOM,01-16,5,2016,09
City of london,FALSE ALARMS AFAS NONDOM,01-16,81,2016,09
City of london,FALSE ALARMS GOOD INTENT,01-16,10,2016,09
City of london,MALICIOUS FALSE ALARMS,01-16,1,2016,09
City of london,NONDOMFIRES NONRRO,01-16,0,2016,09
City of london,NONDOMFIRES RRO,01-16,1,2016,09
City of london,PRIMARY FIRES,01-16,1,2016,09
City of london,PRIMARY FIRES IN DWELLINGS,01-16,0,2016,09
City of london,ROAD TRAFFIC COLLISIONS,01-16,4,2016,09
City of london,RUBBISH FIRES,01-16,1,2016,09
City of london,SECONDARY FIRES,01-16,3,2016,09
City of london,SHUT-IN-LIFT RELEASES,01-16,6,2016,09
City of london,SPECIAL SERVICE ENTRY & EXIT,01-16,2,2016,09
Croydon,ACCIDENTAL FIRES IN RUBBISH,01-16,7,2016,09
Croydon,ACCIDENTAL OPEN LAND FIRES,01-16,18,2016,09
Croydon,ACCIDENTAL VEHICLE FIRES,01-16,2,2016,09
Croydon,ALL DELIBERATE FIRES,01-16,20,2016,09
Croydon,ALL FALSE ALARMS,01-16,139,2016,09
Croydon,ALL FIRES,01-16,75,2016,09
Croydon,ALL SPECIAL SERVICES,01-16,129,2016,09
Croydon,CARE HOME FIRES,01-16,2,2016,09
Croydon,DELIBERATE FIRES IN RUBBISH,01-16,5,2016,09
Croydon,DELIBERATE OPEN LAND FIRES,01-16,10,2016,09
Croydon,DELIBERATE VEHICLE FIRES,01-16,5,2016,09
Croydon,FALSE ALARMS AFAS DOM,01-16,46,2016,09
Croydon,FALSE ALARMS AFAS NONDOM,01-16,51,2016,09
Croydon,FALSE ALARMS GOOD INTENT,01-16,37,2016,09
Croydon,MALICIOUS FALSE ALARMS,01-16,4,2016,09
Croydon,NONDOMFIRES NONRRO,01-16,1,2016,09
Croydon,NONDOMFIRES RRO,01-16,3,2016,09
Croydon,PRIMARY FIRES,01-16,33,2016,09
Croydon,PRIMARY FIRES IN DWELLINGS,01-16,20,2016,09
Croydon,ROAD TRAFFIC COLLISIONS,01-16,21,2016,09
Croydon,RUBBISH FIRES,01-16,12,2016,09
Croydon,SECONDARY FIRES,01-16,42,2016,09
Croydon,SHUT-IN-LIFT RELEASES,01-16,15,2016,09
Croydon,SPECIAL SERVICE ENTRY & EXIT,01-16,42,2016,09
Ealing,ACCIDENTAL FIRES IN RUBBISH,01-16,10,2016,09
Ealing,ACCIDENTAL OPEN LAND FIRES,01-16,17,2016,09
Ealing,ACCIDENTAL VEHICLE FIRES,01-16,5,2016,09
Ealing,ALL DELIBERATE FIRES,01-16,9,2016,09
Ealing,ALL FALSE ALARMS,01-16,183,2016,09
Ealing,ALL FIRES,01-16,64,2016,09
Ealing,ALL SPECIAL SERVICES,01-16,88,2016,09
Ealing,CARE HOME FIRES,01-16,2,2016,09
Ealing,DELIBERATE FIRES IN RUBBISH,01-16,1,2016,09
Ealing,DELIBERATE OPEN LAND FIRES,01-16,2,2016,09
Ealing,DELIBERATE VEHICLE FIRES,01-16,7,2016,09
Ealing,FALSE ALARMS AFAS DOM,01-16,98,2016,09
Ealing,FALSE ALARMS AFAS NONDOM,01-16,55,2016,09
Ealing,FALSE ALARMS GOOD INTENT,01-16,27,2016,09
Ealing,MALICIOUS FALSE ALARMS,01-16,3,2016,09
Ealing,NONDOMFIRES NONRRO,01-16,0,2016,09
Ealing,NONDOMFIRES RRO,01-16,6,2016,09
Ealing,PRIMARY FIRES,01-16,32,2016,09
Ealing,PRIMARY FIRES IN DWELLINGS,01-16,14,2016,09
Ealing,ROAD TRAFFIC COLLISIONS,01-16,20,2016,09
Ealing,RUBBISH FIRES,01-16,11,2016,09
Ealing,SECONDARY FIRES,01-16,32,2016,09
Ealing,SHUT-IN-LIFT RELEASES,01-16,12,2016,09
Ealing,SPECIAL SERVICE ENTRY & EXIT,01-16,13,2016,09
Enfield,ACCIDENTAL FIRES IN RUBBISH,01-16,14,2016,09
Enfield,ACCIDENTAL OPEN LAND FIRES,01-16,8,2016,09
Enfield,ACCIDENTAL VEHICLE FIRES,01-16,9,2016,09
Enfield,ALL DELIBERATE FIRES,01-16,28,2016,09
Enfield,ALL FALSE ALARMS,01-16,92,2016,09
Enfield,ALL FIRES,01-16,79,2016,09
Enfield,ALL SPECIAL SERVICES,01-16,85,2016,09
Enfield,CARE HOME FIRES,01-16,2,2016,09
Enfield,DELIBERATE FIRES IN RUBBISH,01-16,5,2016,09
Enfield,DELIBERATE OPEN LAND FIRES,01-16,11,2016,09
Enfield,DELIBERATE VEHICLE FIRES,01-16,10,2016,09
Enfield,FALSE ALARMS AFAS DOM,01-16,21,2016,09
Enfield,FALSE ALARMS AFAS NONDOM,01-16,36,2016,09
Enfield,FALSE ALARMS GOOD INTENT,01-16,31,2016,09
Enfield,MALICIOUS FALSE ALARMS,01-16,4,2016,09
Enfield,NONDOMFIRES NONRRO,01-16,3,2016,09
Enfield,NONDOMFIRES RRO,01-16,4,2016,09
Enfield,PRIMARY FIRES,01-16,39,2016,09
Enfield,PRIMARY FIRES IN DWELLINGS,01-16,13,2016,09
Enfield,ROAD TRAFFIC COLLISIONS,01-16,17,2016,09
Enfield,RUBBISH FIRES,01-16,19,2016,09
Enfield,SECONDARY FIRES,01-16,40,2016,09
Enfield,SHUT-IN-LIFT RELEASES,01-16,6,2016,09
Enfield,SPECIAL SERVICE ENTRY & EXIT,01-16,20,2016,09
Greenwich,ACCIDENTAL FIRES IN RUBBISH,01-16,6,2016,09
Greenwich,ACCIDENTAL OPEN LAND FIRES,01-16,16,2016,09
Greenwich,ACCIDENTAL VEHICLE FIRES,01-16,2,2016,09
Greenwich,ALL DELIBERATE FIRES,01-16,13,2016,09
Greenwich,ALL FALSE ALARMS,01-16,113,2016,09
Greenwich,ALL FIRES,01-16,67,2016,09
Greenwich,ALL SPECIAL SERVICES,01-16,98,2016,09
Greenwich,CARE HOME FIRES,01-16,0,2016,09
Greenwich,DELIBERATE FIRES IN RUBBISH,01-16,3,2016,09
Greenwich,DELIBERATE OPEN LAND FIRES,01-16,3,2016,09
Greenwich,DELIBERATE VEHICLE FIRES,01-16,9,2016,09
Greenwich,FALSE ALARMS AFAS DOM,01-16,31,2016,09
Greenwich,FALSE ALARMS AFAS NONDOM,01-16,43,2016,09
Greenwich,FALSE ALARMS GOOD INTENT,01-16,32,2016,09
Greenwich,MALICIOUS FALSE ALARMS,01-16,5,2016,09
Greenwich,NONDOMFIRES NONRRO,01-16,2,2016,09
Greenwich,NONDOMFIRES RRO,01-16,2,2016,09
Greenwich,PRIMARY FIRES,01-16,38,2016,09
Greenwich,PRIMARY FIRES IN DWELLINGS,01-16,22,2016,09
Greenwich,ROAD TRAFFIC COLLISIONS,01-16,8,2016,09
Greenwich,RUBBISH FIRES,01-16,9,2016,09
Greenwich,SECONDARY FIRES,01-16,29,2016,09
Greenwich,SHUT-IN-LIFT RELEASES,01-16,22,2016,09
Greenwich,SPECIAL SERVICE ENTRY & EXIT,01-16,19,2016,09
Hackney,ACCIDENTAL FIRES IN RUBBISH,01-16,4,2016,09
Hackney,ACCIDENTAL OPEN LAND FIRES,01-16,2,2016,09
Hackney,ACCIDENTAL VEHICLE FIRES,01-16,4,2016,09
Hackney,ALL DELIBERATE FIRES,01-16,6,2016,09
Hackney,ALL FALSE ALARMS,01-16,175,2016,09
Hackney,ALL FIRES,01-16,40,2016,09
Hackney,ALL SPECIAL SERVICES,01-16,111,2016,09
Hackney,CARE HOME FIRES,01-16,1,2016,09
Hackney,DELIBERATE FIRES IN RUBBISH,01-16,2,2016,09
Hackney,DELIBERATE OPEN LAND FIRES,01-16,6,2016,09
Hackney,DELIBERATE VEHICLE FIRES,01-16,2,2016,09
Hackney,FALSE ALARMS AFAS DOM,01-16,70,2016,09
Hackney,FALSE ALARMS AFAS NONDOM,01-16,66,2016,09
Hackney,FALSE ALARMS GOOD INTENT,01-16,37,2016,09
Hackney,MALICIOUS FALSE ALARMS,01-16,2,2016,09
