,New code,Area name,Year,Population,Population density,Percent born abroad,Births,Deaths,Std Mortality Rate,Employment Rate,Unemployment Rate,Youth Unemployment Rate,NEET,NEET Rate,DWP Working age client group,DWP Working age client group rates,Employment and Support Allowance Claims,Female JSA Claims,Housing Benefit Claims,Housing Benefit Claims Rate,Incapacity Benefit Claims,Income Support Claims,Income Support Claims Rate,Male JSA Claims,Total JSA Claims,Inner/Outer London,% of economically active with NVQ4+ - working age,% of economically active with NVQ3 only - working age,% of economically active with Trade Apprenticeships - working age,% of economically active with NVQ2 only - working age,% of economically active with NVQ1 only - working age,% of economically active with other qualifications - working age,% of economically active with no qualifications - working age,Gross Annual Pay - Full Time - Total (£),Gross Annual Pay - Full Time - Male (£),Gross Annual Pay - Full Time - Female (£),Median Modelled Household income (£),Mean Modelled Household income (£),Number of active businesses,Two-year business survival rates,Number Employed - Total,Number Employed - Male,Number Employed - Female,Jobs Density,Crime Rates per thousand population,Fires per thousand population,Ambulance incidents per hundred population,Total Carbon Emissions,Household Waste Recycling Rate,Number of Licensed Vehicles,Traffic Flows,% of adults who cycle at least once per month,Road Casualties (Killed or Seriously Injured),Average Public Transport Accessibility Score,% children living in out-of-work households,% of Children in Poverty,Household Estimates,Median House Price (£),Number of properties sold,Tenure: Owned Outright (%),Tenure: Buying with mortgage (%),Tenure: Rented from Local Authority or Housing Association (%),Tenure: Rented from Private landlord (%)
489,E09000028,Southwark,2013,298465.0,,36.3,4706,1305,97,65,11.2,10.00204123,250,2.936225189,31750.0,14.5,8730,3940,39934.0,16.82352446,4540,7820,3.5610200360000004,5950,9890,Inner,63.3,10.6,2.1,7.4,5.3,6.1,5.2,36198,39795,32166,,,14580.0,73.4,262200.0,155700.0,106500.0,1.17,104.5184679,3.166211,14.61415782,1460.096427,34.0,68465.0,698.0,16.0,87.0,,25.6,27.4,,349997.5,4286.0,10,23,43,24
490,E09000029,Sutton,2013,195914.0,,21.1,2629,1443,92,77.9,6.4,5.25707076,290,4.027032031,12910.0,10.2,3860,1180,13301.0,8.795270748,1590,2620,2.066539414,1830,3010,Outer,44.1,13.9,5.8,12.5,12.6,6.5,4.6,30061,30472,26756,,,7805.0,76.0,77000.0,38000.0,39100.0,0.61,53.08962096,2.409220372,11.79854426,781.3002105,37.0,97205.0,605.0,12.0,31.0,,13.5,13.8,,250000.0,3023.0,29,43,12,16
491,E09000030,Tower Hamlets,2013,272890.0,,42,4608,993,101,63.2,13.7,10.91957549,360,4.622891876000001,30430.0,15.1,8520,3750,37239.0,17.53430205,3780,6900,3.429082596,5880,9620,Inner,57.7,12.6,!,9.9,6.5,6.8,6.6,46441,53564,40202,,,15030.0,69.7,269100.0,168500.0,100600.0,1.34,99.45032797,3.767085639,12.36358972,1954.809494,28.0,49851.0,863.0,19.0,87.0,,31.5,35.5,,327500.0,4409.0,8,17,37,38
492,E09000031,Waltham Forest,2013,265797.0,,39.6,4721,1393,92,70.8,7.7,12.26501605,300,3.3032371719999998,26210.0,14.5,6470,3560,27856.0,13.79009901,3680,5660,3.127106377,5330,8880,Outer,50.1,11.9,1.7,13.4,6.1,8.1,8.7,-,-,-,,,8970.0,71.0,82300.0,47400.0,34900.0,0.45,83.13487361,2.385278991,12.42150965,851.3431107000001,33.0,85215.0,684.0,13.0,54.0,,21.9,23.4,,265000.0,2891.0,18,31,20,31
493,E09000032,Wandsworth,2013,310516.0,,28,5152,1533,98,74.3,9.4,4.999363138,210,3.57568534,21350.0,9.3,6330,2400,27577.0,10.93106496,2960,4650,2.0343165130000003,3660,6060,Inner,71.3,10.1,!,4.8,3.9,6.2,3.5,31491,36248,27017,,,16550.0,75.8,133300.0,66900.0,66400.0,0.59,71.62593876,2.14803746,11.00361978,1168.7923970000002,20.0,92869.0,763.0,18.0,99.0,,17.1,18.9,,462500.0,6283.0,24,29,22,24
494,E09000033,Westminster,2013,226841.0,,49.6,2677,1062,75,66.7,6.1,6.074615633,140,3.9296407189999996,19830.0,12.0,7090,1810,26552.0,14.14356636,3610,4670,2.833875431,2580,4390,Inner,71.7,9.2,1.3,5.7,2.8,5.8,3.5,36946,40758,33000,,,50915.0,68.8,715800.0,405100.0,310800.0,4.35,238.2902562,4.377515528,21.63718199,3028.744916,21.0,59126.0,817.0,18.0,177.0,,22.2,30.3,,725000.0,3650.0,19,11,31,39
495,E09000001,City of London,2014,8072.0,,-,-,-,-,-,-,1.1655011659999999,0,.,300.0,5.1,120,30,1044.0,14.66910215,30,30,0.507185123,60,90,Inner,!,!,!,!,!,!,!,54710,62417,42797,,,19250.0,,500400.0,325100.0,175300.0,84.36,-,no data,no data,1036.109362,34.0,3426.0,160.0,17.0,55.0,7.9,9.1,12.8,,765000.0,309.0,-,-,-,-
496,E09000002,Barking and Dagenham,2014,198294.0,,37.4,3569,1266,113,63.6,11.5,7.251566697,460,5.7,20480.0,16.4,7160,1920,22989.0,16.51651004,1700,4670,3.731104791,2560,4480,Outer,34.8,12,2.4,15.4,11.3,13.6,10.4,32698,36226,29109,,,5690.0,,58900.0,33800.0,25100.0,0.47,81.8632939,3.030150754,13.66934673,643.7882437999999,23.0,68675.0,600.0,9.0,40.0,3.0,22.5,28.8,,215000.0,2100.0,19,27,34,20
497,E09000003,Barnet,2014,374915.0,,35.9,5244,2349,84,70.4,4.8,3.4746554539999996,250,2.5,22680.0,9.3,8770,1870,30477.0,10.6216804,2190,3960,1.623562983,2700,4560,Outer,49.9,14.6,1.3,8.7,7.4,11.6,6.4,31162,36495,25529,,,24555.0,,167300.0,81700.0,85600.0,0.68,61.85668752,1.624,11.11306667,1415.10737,38.0,153365.0,1666.0,7.0,98.0,3.0,10.8,17.9,,400000.0,4898.0,34,24,12,29
498,E09000004,Bexley,2014,239865.0,,16.1,3037,1896,92,75.4,5.5,3.780993238,290,3.4,16150.0,10.7,5830,1240,14765.0,8.010525174,1210,3250,2.156402192,1500,2740,Outer,37.4,16.9,2.8,21.8,13.9,3.7,3.5,28505,31381,24014,,,8430.0,,80700.0,42900.0,37800.0,0.53,51.18295708,2.269681742,11.75502513,974.6212594000001,54.0,121363.0,910.0,11.0,24.0,2.6,15.4,18.3,,250000.0,3868.0,41,34,14,10
499,E09000005,Brent,2014,320762.0,,56.2,5078,1612,87,68.2,7.2,6.097140888999999,280,2.6,26870.0,12.3,10060,2590,37618.0,15.24563721,2390,4590,2.099062967,4250,6840,Outer,53.9,14.3,0.6,9.4,5.7,10.7,5.4,29514,30851,-,,,14680.0,,133600.0,73800.0,59800.0,0.6,78.25428199,1.821006837,12.07924177,1175.073235,35.0,107456.0,875.0,8.0,85.0,3.7,16.0,24.3,,385000.0,2836.0,23,25,20,33
500,E09000006,Bromley,2014,321278.0,,17.2,4086,2631,90,75.1,5.4,3.496274997,450,4.3,18800.0,9.3,7100,1360,18737.0,7.5006505070000005,1440,3640,1.808821483,1910,3270,Outer,50,16.8,2,13.7,9.9,5.7,1.9,27926,31950,25012,,,14825.0,,127800.0,60000.0,67800.0,0.63,63.60223856,2.332089552,11.24471393,1179.800587,48.0,165834.0,1215.0,13.0,50.0,2.8,12.1,15.2,,335000.0,6059.0,41,33,12,13
501,E09000007,Camden,2014,234846.0,,42.4,2700,1060,76,66.6,7.4,5.029169181,190,4.4,19640.0,11.7,8920,1370,27358.0,14.34594288,2110,3700,2.20961481,2050,3430,Inner,72.4,12.1,0.9,5.2,3.6,3.8,1.9,36748,39066,32961,,,29020.0,,377400.0,198100.0,179300.0,2.26,121.0367645,2.6957638,14.80316645,1288.3178699999999,26.0,57446.0,450.0,19.0,70.0,5.7,19.1,31.9,,675000.0,2708.0,20,15,39,26
502,E09000008,Croydon,2014,376040.0,,29.7,5645,2408,95,73.1,7.8,5.318577415,470,3.3,30260.0,12.4,11030,2560,36539.0,12.87990412,2340,6340,2.58960482,3720,6280,Outer,45.6,18.9,4.9,12.8,6.9,7.6,3.4,31154,33043,26699,,,14400.0,,141600.0,75300.0,66300.0,0.58,76.59025636,2.226645435,12.79750531,1237.287433,40.0,153679.0,1166.0,13.0,71.0,3.2,16.5,22.5,,265000.0,5802.0,31,35,16,17
503,E09000009,Ealing,2014,342118.0,,45.5,5474,1889,91,68.3,8.1,5.2056389030000005,320,3,26560.0,11.5,10330,2430,32849.0,12.54439361,2300,4490,1.952021146,3790,6230,Outer,54.2,12.8,2.6,10.6,3.5,9.8,6.5,28825,30651,25961,,,17475.0,,160500.0,89400.0,71100.0,0.69,75.81302358,1.888535951,11.323419,1341.638685,40.0,132902.0,1215.0,15.0,81.0,3.3,15.0,21.7,,388000.0,3366.0,22,34,15,30
504,E09000010,Enfield,2014,324574.0,,32.8,4824,2004,92,69,7.1,7.3217598729999995,380,3.1,28920.0,13.8,10300,2960,34455.0,14.20385448,2560,6270,2.992568693,3790,6750,Outer,48.1,13.5,2.6,10.1,12.4,9.5,3.8,25805,26782,23704,,,13015.0,,128800.0,70400.0,58400.0,0.61,68.71776544,2.228377962,12.16004925,1245.042473,39.0,134076.0,1577.0,8.0,52.0,3.0,20.5,28.3,,285000.0,3683.0,30,35,15,19
505,E09000011,Greenwich,2014,268678.0,,32.9,4368,1590,106,67,10.7,6.163990826,420,5,24770.0,13.6,9200,2210,28105.0,13.77682572,2170,5280,2.903811252,3000,5200,Outer,48.3,17.8,1.9,12.6,6.1,6.9,6.4,28954,31043,27494,,,8975.0,,94700.0,49800.0,44900.0,0.52,78.23491317,2.544023979,11.8909704,1014.2973310000001,34.0,85297.0,1051.0,8.0,40.0,3.4,19.4,25.9,,317000.0,4404.0,20,26,33,21
506,E09000012,Hackney,2014,263150.0,,38.9,4377,1045,100,68.3,8.3,6.2859739470000005,230,3,27950.0,14.7,11320,2700,41602.0,20.47675065,2290,5350,2.818667482,4020,6720,Outer,60,14.4,0.7,8.2,6.7,5.7,4.3,33116,-,-,,,16095.0,,132800.0,69300.0,63500.0,0.69,97.68193046,2.660550459,11.45336391,812.600901,25.0,47437.0,464.0,25.0,60.0,4.9,21.7,31.2,,433000.0,2827.0,12,20,43,25
507,E09000013,Hammersmith and Fulham,2014,178365.0,,41.5,2440,846,91,76.2,5.4,3.6026515519999998,90,2.5,15160.0,11.7,6570,1410,20404.0,14.11182117,1450,2660,2.055339633,2020,3430,Outer,72,9.1,0.7,6,5,3.4,3.8,33688,37981,30955,,,13465.0,,149500.0,72300.0,77200.0,1.15,113.5592745,1.99556541,12.20620843,809.3043127000001,21.0,49806.0,506.0,20.0,69.0,4.7,17.8,25.2,,661000.0,2803.0,21,22,29,28
508,E09000014,Haringey,2014,267541.0,,39.6,4006,1173,92,68.2,8.3,7.072595724,300,3.5,26050.0,13.8,10190,2680,36190.0,17.41813141,2210,4900,2.589263539,4110,6790,Outer,55.6,12.7,1.7,6.8,6.3,10.1,6.8,30325,32784,-,,,11875.0,,91500.0,58100.0,33400.0,0.48,89.04803376,2.091893911,12.29025028,772.5441357000001,37.0,69962.0,538.0,14.0,85.0,4.3,19.5,27.2,,405000.0,2832.0,20,24,34,22
509,E09000015,Harrow,2014,246011.0,,50.7,3525,1453,77,72.7,5.2,4.322625012,120,1.5,14190.0,8.9,5270,1050,17226.0,9.096525831000001,1450,2190,1.374661042,1580,2620,Outer,58.2,16.2,0.7,8.1,5.8,9.3,1.7,26037,28504,22369,,,14000.0,,88600.0,40600.0,48000.0,0.56,50.05873721,1.340623734,9.837181045,747.9206389,45.0,108461.0,573.0,8.0,51.0,2.9,10.5,18.3,,370000.0,2698.0,34,33,8,24
510,E09000016,Havering,2014,245974.0,,11.9,3150,2193,93,75.7,6.9,3.753998825,350,4,16520.0,10.8,5530,1370,14786.0,7.672429897000001,1700,3260,2.127659574,1850,3220,Outer,27.8,19.6,3.9,23.1,13.6,6.2,5.8,30003,30295,29171,,,9445.0,,91300.0,43300.0,48000.0,0.59,62.43749339,2.532679739,12.91707516,1031.884438,32.0,130853.0,1545.0,8.0,46.0,2.5,15.3,18.5,,250000.0,4128.0,38,33,17,13
511,E09000017,Hillingdon,2014,292690.0,,33.1,4423,1864,93,71.9,6.7,3.233469711,230,2.4,18860.0,9.8,7090,1370,20982.0,9.388633587000001,1820,3800,1.97743641,1900,3270,Outer,45,15.4,1.4,11.1,10.9,10.3,6,33984,36557,30699,,,12485.0,,220900.0,125800.0,95100.0,1.15,75.2263487,2.553045859,14.70807666,1713.2614870000002,44.0,158319.0,2183.0,12.0,84.0,2.4,14.3,20.0,,307000.0,3677.0,23,35,17,24
512,E09000018,Hounslow,2014,265568.0,,47.8,4245,1372,91,73.9,7.1,4.942472857,260,3.2,18640.0,10.3,7400,1400,22211.0,10.88390372,1630,3450,1.912416851,2080,3480,Outer,55.2,8.8,2.2,10.5,6.5,11,5.8,33038,35209,29478,,,13035.0,,165700.0,97600.0,68100.0,0.92,78.39799976,2.116679132,12.13238594,1277.2433429999999,35.0,109421.0,1525.0,16.0,62.0,3.0,15.2,21.8,,319950.0,3206.0,26,27,21,26
513,E09000019,Islington,2014,221030.0,,36.8,2879,1003,97,68.9,7.1,6.503189462000001,270,5.2,23830.0,14.3,10560,1890,31078.0,17.08201875,2120,4750,2.85887968,2850,4740,Inner,69.6,7.2,1.3,5.6,6.1,5.4,4.9,36751,39737,32994,,,18710.0,,231500.0,135100.0,96400.0,1.39,118.6309551,2.554446461,13.93012704,877.7511235,33.0,42887.0,396.0,21.0,93.0,5.7,26.4,35.3,,530000.0,2783.0,15,21,37,26
514,E09000020,Kensington and Chelsea,2014,156190.0,,54.7,1821,785,73,69.2,6.9,4.464285714,70,3.6,10670.0,9.8,5080,840,17362.0,13.5195957,1030,1730,1.587724048,1190,2030,Inner,68.6,7,1.7,5,5.1,7.3,5.3,30002,30479,28686,,,13635.0,,143500.0,65800.0,77700.0,1.3,120.5839042,2.02182285,12.73748395,1153.799991,25.0,47767.0,503.0,17.0,69.0,5.8,12.0,23.0,,1195000.0,2655.0,27,13,31,29
515,E09000021,Kingston upon Thames,2014,169958.0,,29.2,2247,972,81,75.1,5.1,2.7713328180000003,190,3.9,7820.0,6.8,3300,580,9258.0,6.950554812999999,530,1200,1.050227112,780,1350,Outer,61.6,12.9,1.2,11.4,6.3,5.3,1.3,30768,32741,28004,,,8520.0,,83700.0,42700.0,41000.0,0.72,57.48479036,1.770278271,11.07400829,678.4395767999999,46.0,74763.0,889.0,20.0,39.0,2.9,8.9,13.9,,385000.0,2979.0,30,38,10,21
516,E09000022,Lambeth,2014,318216.0,,33.6,4528,1378,99,80,6.2,5.214274075,180,2.2,29450.0,12.4,10920,3240,40259.0,15.72279393,2380,5820,2.454867555,4850,8090,Inner,68.4,9.6,0.7,5.4,6.5,5.1,4.4,34491,38183,32548,,,20900.0,,184000.0,90600.0,93400.0,0.76,103.7691379,2.47406476,13.33480038,1091.475573,28.0,72825.0,716.0,16.0,98.0,5.0,21.5,27.6,,420000.0,4830.0,11,27,31,31
517,E09000023,Lewisham,2014,291933.0,,30.9,4759,1536,102,74.8,5.3,7.496624742000001,320,3.5,28310.0,13.9,10670,2710,36106.0,16.03613527,2310,6040,2.960624672,3920,6630,Inner,58.6,13.7,1.9,9.5,5.3,6,5,29983,30909,28320,,,9625.0,,90000.0,44200.0,45800.0,0.43,75.72285422,2.172865014,11.9934573,825.0600761,17.0,84087.0,744.0,16.0,63.0,4.1,20.8,26.6,,315000.0,4444.0,17,33,27,23
518,E09000024,Merton,2014,203515.0,,41.1,3274,1213,93,74.7,7,4.703408588,250,4.3,11810.0,8.6,4390,1100,13351.0,8.45669042,850,2000,1.454503142,1580,2680,Outer,57.3,13.1,1.4,9.8,4.9,10.3,3.1,27539,28017,26837,,,11225.0,,96800.0,51400.0,45400.0,0.7,59.76463651,1.84772066,10.36129971,690.7108292,38.0,84827.0,575.0,14.0,50.0,3.4,11.8,16.6,,385000.0,3059.0,24,33,16,27
519,E09000025,Newham,2014,324322.0,,51.8,6023,1264,101,60.6,10,6.965728615,490,4.3,29290.0,12.9,10890,2910,37036.0,15.31774097,2340,5090,2.239410098,4100,7010,Inner,43.3,13.6,0.7,10.2,5,19.9,7.3,29061,32109,26463,,,9645.0,,111100.0,60700.0,50400.0,0.49,89.36180709,2.518382353,12.23866422,1261.004667,17.0,72440.0,889.0,6.0,64.0,3.9,17.6,29.2,,250000.0,2857.0,11,18,32,39
520,E09000026,Redbridge,2014,293055.0,,40.1,4678,1657,86,69.5,6.8,5.4069208589999995,350,3.3,19270.0,10.1,6680,1780,19448.0,8.892465547,1920,3370,1.76686782,2320,4100,Outer,52.9,14.2,0.6,10.2,8.2,9.1,4.8,31127,34592,26261,,,13160.0,,90700.0,41800.0,48900.0,0.47,68.66970364,1.911915329,11.29634688,874.0157393999999,29.0,114158.0,1102.0,12.0,48.0,3.0,11.7,20.6,,301500.0,3550.0,31,35,11,23
521,E09000027,Richmond upon Thames,2014,193585.0,,24.2,2589,1110,75,78.2,5,2.865119013,170,4.3,8000.0,6.4,3150,630,9615.0,6.415132106000001,840,1250,0.99742266,860,1490,Outer,72.5,12,1.8,6.9,3,3.4,!,31533,34836,29639,,,13650.0,,95900.0,46000.0,49900.0,0.76,55.72745822,1.542031975,9.68024755,790.2085146000001,41.0,87070.0,778.0,33.0,54.0,3.1,6.1,9.8,,535000.0,3401.0,32,37,9,21
522,E09000028,Southwark,2014,302538.0,,35.9,4647,1357,101,72,9.1,6.180932759,160,2,28810.0,13.0,10650,3030,37832.0,15.70861499,2600,6070,2.729427,4270,7300,Inner,67.6,9.2,0.8,7.5,4.1,5.7,5,34612,37922,31296,,,15860.0,,285900.0,169700.0,116200.0,1.27,99.55443614,2.974579069,13.63453285,1169.14061,35.0,69034.0,708.0,20.0,69.0,4.9,22.1,28.5,,420000.0,3845.0,10,26,38,25
523,E09000029,Sutton,2014,198134.0,,26.4,2751,1569,101,78.1,4.7,3.3928385010000004,230,3.2,11880.0,9.3,4510,860,13013.0,8.515358138,970,2200,1.72049738,1180,2040,Outer,47.2,14.9,4.1,13.7,8.9,7.9,3.4,25797,26960,24685,,,8155.0,,78600.0,40700.0,37900.0,0.61,55.38675846,2.043281329,11.27025667,665.5970204,38.0,98821.0,615.0,9.0,29.0,2.9,11.5,15.1,,285000.0,3368.0,27,42,11,20
524,E09000030,Tower Hamlets,2014,284015.0,,37.8,4619,1062,107,68.5,10.3,7.275362319,270,3.4,27300.0,13.0,10610,2590,36749.0,16.61429818,1870,5110,2.436616965,3990,6580,Inner,53.5,15.1,!,11.9,6.5,5.6,7,48309,54977,39400,,,16545.0,,280100.0,166600.0,113500.0,1.33,96.28012605,3.483065954,11.83707665,1703.467994,28.0,50473.0,857.0,22.0,88.0,5.0,25.2,41.9,,383000.0,4972.0,7,20,40,33
525,E09000031,Waltham Forest,2014,268020.0,,36,4618,1473,98,68.3,9,7.957366039,270,3,23340.0,12.8,7960,2590,26739.0,13.12511044,2190,4370,2.398107854,3690,6280,Outer,51.8,13.6,1,11.7,8.3,6.9,6.6,26484,28572,23136,,,9875.0,,84500.0,47400.0,37100.0,0.46,77.5315275,2.164261931,11.65593785,780.340912,36.0,86591.0,747.0,13.0,61.0,3.6,18.1,25.0,,320000.0,3451.0,23,29,20,29
526,E09000032,Wandsworth,2014,312145.0,,32.8,5110,1442,94,79.4,4,3.092844822,170,2.9,19480.0,8.5,7800,1710,27066.0,10.72167072,1700,3670,1.607259382,2530,4240,Inner,77.4,5.7,0.9,7,1.8,5,2.3,31085,34280,26685,,,17445.0,,134100.0,64400.0,69700.0,0.59,72.32215797,1.830314585,10.06927232,1038.492399,21.0,92566.0,751.0,31.0,81.0,4.3,14.3,21.2,,532500.0,5905.0,19,33,19,29
527,E09000033,Westminster,2014,233292.0,,51.3,2604,1083,75,66.5,6,3.420368051,80,2.2,18170.0,10.8,8320,1340,25748.0,13.36877849,2040,3240,1.91924936,1900,3250,Inner,76,6,0.6,5.1,3.5,7.2,1.6,37260,41325,33705,,,53160.0,,730700.0,410300.0,320400.0,4.32,206.9080809,4.008658009,19.90606061,2502.0459579999997,19.0,58732.0,846.0,16.0,138.0,6.5,18.2,33.7,,875000.0,3508.0,19,12,31,38
528,E09000001,City of London,2015,8760.0,,-,-,-,-,65.4,,1.633986928,0,0.0,290.0,4.9,140,20,1015.0,13.68846932,20,30,0.507185123,40,60,Inner,100.0,!,!,!,!,!,!,54034,62807,42000,,,26130.0,,,,,,-,,,,31.0,3.25,160.0,,,,8.0,,5029.0,799999.0,381.0,,,,
529,E09000002,Barking and Dagenham,2015,201979.0,,37.8,3850,1346,116,65.9,10.8,4.496663766,460,5.7814097879999995,19170.0,15.3,8230,1380,22358.0,15.78631495,780,3850,3.075964335,1830,3210,Outer,35.8,17.2,3.3,13.9,8.9,11.6,9.3,33018,36572,-,,,6560.0,,,,,,80.12849607,,,,19.0,71.56,599.0,,,,19.3,,75498.0,243500.0,2555.0,,,,
530,E09000003,Barnet,2015,379691.0,,35.2,5261,2474,84,68.7,8.7,1.937492059,220,2.03354705,21480.0,8.8,10070,1410,30236.0,10.37615091,1120,3080,1.262771209,1920,3330,Outer,55.4,14.5,1.5,10.5,6.4,8.4,3.3,30900,35193,27036,,,26190.0,,,,,,60.68575544,,,,37.0,156.244,1657.0,,,,9.4,,146804.0,445000.0,5450.0,,,,
531,E09000004,Bexley,2015,242142.0,,16.1,3162,2097,96,75.2,7.5,2.853709823,240,2.7570093460000002,15210.0,10.1,6390,950,14552.0,7.787648507,530,2760,1.831283092,1090,2040,Outer,38.3,16.9,2.2,17.8,13,4.2,7.7,29664,34343,-,,,9075.0,,,,,,47.85608571,,,,52.0,122.63600000000001,917.0,,,,13.4,,96675.0,275000.0,4208.0,,,,
532,E09000005,Brent,2015,324012.0,,53.9,5204,1755,89,69.6,7.4,3.078244685,240,2.239392981,25060.0,11.5,11220,2040,36708.0,14.75544265,1110,3630,1.660043262,3260,5300,Outer,53.4,14.5,!,10.3,6.3,10.4,4.6,29987,32626,26177,,,15745.0,,,,,,74.41342802,,,,36.0,110.914,854.0,,,,13.9,,117208.0,407250.0,3468.0,,,,
533,E09000006,Bromley,2015,324857.0,,18.3,4098,2576,84,75.6,5.4,2.538071066,360,3.4323698260000004,17660.0,8.8,7880,880,18298.0,7.2565038070000005,700,3060,1.520602675,1250,2130,Outer,51.4,16.8,2.3,13.7,8.6,5.5,1.7,30444,33673,26521,,,15695.0,,,,,,60.25311413,,,,46.0,167.761,1217.0,,,,10.9,,138617.0,374975.0,6254.0,,,,
534,E09000007,Camden,2015,241059.0,,41.4,2699,1160,77,69.3,4.0,3.631151457,190,4.3880058989999995,18730.0,11.2,10000,1060,26823.0,13.82130159,1060,2860,1.707972529,1550,2610,Inner,73.5,7.6,1.2,5.9,4.3,6,1.6,36970,41224,33521,,,31385.0,,,,,,118.0475716,,,,25.0,56.83,450.0,,,,16.6,,105290.0,700000.0,2796.0,,,,
535,E09000008,Croydon,2015,379031.0,,29.4,5833,2578,96,75.5,4.2,4.803650775,400,2.88674096,28640.0,11.7,12330,1950,35677.0,12.46331955,1170,5390,2.201572552,2770,4720,Outer,45.9,15.7,3.1,13.1,8.7,8.7,4.8,30628,32021,27460,,,15540.0,,,,,,70.66003617,,,,38.0,157.213,1162.0,,,,14.8,,154895.0,300000.0,6338.0,,,,
536,E09000009,Ealing,2015,343059.0,,47.4,5210,1926,88,72.9,5.8,2.955632306,350,3.22280736,25130.0,10.9,11390,1900,32748.0,12.55934894,1270,3660,1.591179821,3020,4920,Outer,57.1,11.8,1.3,8.4,6.2,9,6.2,28657,30449,25867,,,18700.0,,,,,,72.49837775,,,,43.0,136.548,1224.0,,,,13.2,,129134.0,430000.0,3966.0,,,,
537,E09000010,Enfield,2015,328433.0,,35,5027,2166,95,72.9,3.5,3.340306363,440,3.5210189360000004,27050.0,12.9,11840,2100,34275.0,13.9584606,1250,5190,2.477102315,2610,4710,Outer,50.4,15.8,1.6,11.2,7.3,12.4,1.4,26230,28554,24571,,,13925.0,,,,,,64.1671853,,,,36.0,137.295,1640.0,,,,18.0,,127666.0,320000.0,4115.0,,,,
538,E09000011,Greenwich,2015,274803.0,,35.4,4644,1618,102,72.4,7.9,5.357142857,520,6.186372745,23550.0,12.9,10630,1580,27546.0,13.263291699999998,960,4560,2.507836991,2180,3760,Outer,48.7,13.6,1.1,10.4,9.6,9,7.7,30497,32471,27684,,,10060.0,,,,,,74.35294293,,,,35.0,87.399,1056.0,,,,17.5,,109676.0,340000.0,4264.0,,,,
539,E09000012,Hackney,2015,269009.0,,35.8,4500,1161,105,69.0,5.8,4.830734119,190,2.543212313,26700.0,14.1,13020,1970,41036.0,19.73520317,1050,4300,2.26547106,3090,5060,Outer,59.5,12,0.5,9.3,7.3,4.9,6.4,31566,-,31382,,,18510.0,,,,,,94.51643549,,,,25.0,48.725,465.0,,,,19.6,,111606.0,485000.0,3213.0,,,,
540,E09000013,Hammersmith and Fulham,2015,179410.0,,43.2,2345,972,99,77.6,4.7,2.219016975,80,2.372915012,14160.0,10.9,7210,1030,19948.0,13.87021186,740,2140,1.653543915,1510,2540,Outer,73.7,8.8,!,4.4,4.5,5.3,3.2,34652,35878,-,,,14095.0,,,,,,104.953326,,,,22.0,50.593999999999994,506.0,,,,15.9,,81474.0,730000.0,2730.0,,,,
541,E09000014,Haringey,2015,272864.0,,39.6,4108,1232,91,71.5,5.7,5.643437366,290,3.570539316,24450.0,12.9,11740,1900,35082.0,16.61716852,1060,3820,2.018568719,3100,5000,Outer,56.6,12.4,2.5,6.3,5.4,10.2,6.6,30072,33535,-,,,12675.0,,,,,,88.33412449,,,,36.0,71.89,538.0,,,,17.0,,111477.0,432500.0,2980.0,,,,
542,E09000015,Harrow,2015,247130.0,,49.6,3601,1552,77,74.0,4.7,2.433897555,120,1.42967871,13490.0,8.5,5960,820,16558.0,8.664210813,730,1690,1.060811489,1240,2060,Outer,53.4,17.1,2,7.1,6.3,11.3,2.8,26770,31358,23400,,,15155.0,,,,,,48.63197174,,,,41.0,110.281,568.0,,,,9.1,,90176.0,396150.0,3308.0,,,,
543,E09000016,Havering,2015,249085.0,,10.9,3275,2281,92,76.4,5.2,3.267741706,300,3.414372792,15560.0,10.2,6250,1060,14493.0,7.414361136,830,2750,1.794804856,1370,2430,Outer,30.0,16.6,3,17.2,19.5,6.2,7.5,30591,32448,28734,,,10115.0,,,,,,62.2992674,,,,32.0,133.717,1545.0,,,,13.4,,101774.0,287500.0,4309.0,,,,
544,E09000017,Hillingdon,2015,297735.0,,32.4,4394,1995,95,73.4,5.7,2.456921968,280,2.818429548,18170.0,9.5,8120,1020,20687.0,9.085000329,840,3190,1.660005828,1500,2530,Outer,45.1,17.1,2,13.6,9.2,8.3,4.7,32681,34313,30003,,,13505.0,,,,,,68.83050326,,,,44.0,160.321,2122.0,,,,12.8,,108975.0,350000.0,4068.0,,,,
545,E09000018,Hounslow,2015,268770.0,,46.3,4455,1464,91,74.3,4.4,2.868714141,210,2.494725084,17870.0,9.9,8150,1150,21746.0,10.54704362,730,2840,1.574279379,1780,2930,Outer,52.4,13.2,1.8,10.1,6.4,12.9,3.2,33717,36789,-,,,13910.0,,,,,,75.57009881,,,,34.0,111.094,1498.0,,,,13.6,,103007.0,355000.0,3518.0,,,,
546,E09000019,Islington,2015,227692.0,,36.6,2939,1125,103,72.9,4.5,4.462809917,110,2.203157581,23090.0,13.9,11970,1490,30358.0,16.27408305,1030,3830,2.305159826,2250,3740,Inner,72.0,9.1,!,4.8,5.2,4.3,4.1,36679,41915,32338,,,22110.0,,,,,,116.8438673,,,,29.0,43.693999999999996,392.0,,,,24.0,,102113.0,583000.0,2539.0,,,,
