year,Borough,gender,Occupation type,Count
2007,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2007,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",!
2007,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2007,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2007,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2007,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2007,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",!
2007,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2007,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",800
2007,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",!
2007,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2007,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2007,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2007,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",3200
2007,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",!
2007,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",3300
2007,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",2900
2007,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2007,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2007,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2007,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2007,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2008,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2008,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2008,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",900
2008,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2008,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2008,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2008,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",3400
2008,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2008,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2008,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2008,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",800
2008,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",!
2008,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2008,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2008,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2008,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2008,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",2500
2008,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",3000
2008,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2008,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2800
2008,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2008,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2008,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2008,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2008,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2008,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2008,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2009,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",900
2009,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",2500
2009,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2009,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2009,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2009,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2009,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",3400
2009,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2009,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2009,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2009,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2009,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",!
2009,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",!
2009,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2009,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",3000
2009,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",2500
2009,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2009,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2009,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2009,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2009,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2009,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",5100
2009,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2009,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2009,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",!
2009,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2009,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2009,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2009,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2009,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2009,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2009,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2010,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",600
2010,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",4400
2010,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",900
2010,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2010,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2010,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2010,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",2500
2010,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2010,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2010,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",2600
2010,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2010,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2010,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2010,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2010,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2010,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2010,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2010,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",4000
2010,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2010,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2010,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2010,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2010,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2010,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2010,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",!
2010,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2011,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",900
2011,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",2800
2011,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2011,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",4400
2011,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2011,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2011,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",!
2011,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",2600
2011,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",3100
2011,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",2800
2011,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2011,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",800
2011,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2011,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2011,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",3100
2011,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2011,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2011,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",2500
2011,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",600
2011,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",900
2011,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2011,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2011,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2011,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2011,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2011,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2011,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2011,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2011,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2011,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",4100
2011,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2011,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2012,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2012,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",!
2012,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2012,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2012,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2012,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2012,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",5500
2012,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2012,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",2600
2012,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",3300
2012,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2012,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2012,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",2300
